"x";"y";"z";"id"
179,315795749426;-453,459487883364;-173,77961318656;1
427,519464399666;-260,234904970121;-235,523540866037;1
229,299436323345;252,599973047734;234,904947548185;1
168,784872628748;356,156024527885;390,732580695988;1
-302,959247119725;244,006791302996;333,128670614966;1
46,0874553769827;-138,969341210901;-412,424946018082;1
120,027035940439;-92,9586958409728;-293,467961116915;1
-260,394972469658;258,605420815082;400,986670710273;1
372,402945812792;-380,837259245175;-41,5078862069122;1
44,1660571843386;99,694147252171;-536,441278512565;1
305,130955204368;202,015662861807;-163,910992359402;1
-143,105702195317;397,279547970183;120,040421642;1
-231,444586347789;51,0087622373381;-74,4718633548264;1
-409,978576283902;-245,185135557427;271,098880541022;1
582,677336409688;20,5807839552511;118,861802889994;1
70,9324166178703;215,742222108386;-194,501075645679;1
-318,993035238236;-374,081527563583;288,749983095705;1
-573,499104380608;45,2609910681147;-78,2785344270832;1
544,244420249015;189,18211620083;130,938593996522;1
564,469836652279;-197,643098722367;-22,5330330745127;1
-150,653324369341;538,448416962507;163,444451332301;1
-436,545587517321;-130,442551767103;-198,161823243658;1
568,002667184919;-2,50914613513945;144,120463756275;1
-236,91523745656;429,237697117567;308,260434540404;1
-496,569909062237;-258,52563180405;-146,019217791008;1
-194,357200618833;353,315101052288;-436,516679669834;1
224,332728981972;198,582257582019;-380,985062684246;1
468,714917264879;203,879935298702;156,888969692055;1
-582,083894591779;133,356125655293;-50,70164262948;1
430,307734105736;-83,135050464059;-154,764300571785;1
-561,632766667753;168,468760176233;-108,647492801149;1
151,566984225065;-181,000051798938;478,131603286802;1
104,285458568484;-259,25070083542;217,005188484097;1
-25,9967372752726;-363,211828383355;116,997287533628;1
-302,222071308643;170,458882538845;38,8272485584761;1
-315,982466284186;-156,552045748352;-236,786940237201;1
193,622622080147;493,750639409911;-123,245578287227;1
-416,466111224145;-255,240082272751;25,4097767347491;1
103,766600880772;392,9108254603;-199,498826965241;1
-358,732359018177;373,71543150418;28,9048617239931;1
-7,16357510536909;-366,235747733085;-351,041027096285;1
208,971541095525;-511,568249031415;-227,59624171965;1
-258,926485106349;214,099514258094;393,769833350172;1
146,85063092038;558,982078795909;20,7129178867305;1
78,591311071068;-22,9311503642981;18,7437650028257;1
176,738923508674;-501,035393741681;-222,961587981876;1
